"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","4226","Checking contact us page","tests.test_contact_us","Fri Aug 15 08:01:38 UTC 2025","passed","Fri Aug 15 08:01:42 UTC 2025","","test_contact_us","",""
"","9599","Checking scroll up on static pages","tests.test_scroll_up","Fri Aug 15 08:05:10 UTC 2025","passed","Fri Aug 15 08:05:19 UTC 2025","TestScrollUp","test_scroll_up","",""
"","2876","Checking chosen category on static pages","tests.test_chosen_category","Fri Aug 15 07:59:08 UTC 2025","passed","Fri Aug 15 07:59:11 UTC 2025","TestChosen","test_chosen_category","",""
"","2097","Checking breadcrumb on static pages","tests.test_breadcrumb","Fri Aug 15 07:58:34 UTC 2025","passed","Fri Aug 15 07:58:36 UTC 2025","TestBreadcrumb","test_breadcrumb","",""
"","2285","Checking chosen brand on static pages","tests.test_chosen_category","Fri Aug 15 08:03:23 UTC 2025","passed","Fri Aug 15 08:03:25 UTC 2025","TestChosen","test_chosen_category","",""
"","2435","Checking navbar on static pages","tests.test_navbar","Fri Aug 15 08:04:11 UTC 2025","passed","Fri Aug 15 08:04:14 UTC 2025","TestNavbar","test_navbar","",""
"","3310","Checking navbar on static pages","tests.test_navbar","Fri Aug 15 08:03:21 UTC 2025","passed","Fri Aug 15 08:03:24 UTC 2025","TestNavbar","test_navbar","",""
"","2576","Checking scroll up on static pages","tests.test_scroll_up","Fri Aug 15 08:05:00 UTC 2025","passed","Fri Aug 15 08:05:02 UTC 2025","TestScrollUp","test_scroll_up","",""
"","1716","Checking lower panel on static pages","tests.test_lower_panel","Fri Aug 15 08:02:30 UTC 2025","passed","Fri Aug 15 08:02:32 UTC 2025","TestLowerPanel","test_lower_panel","",""
"","4807","Checking chosen brand on static pages","tests.test_chosen_category","Fri Aug 15 08:00:31 UTC 2025","passed","Fri Aug 15 08:00:36 UTC 2025","TestChosen","test_chosen_category","",""
"","4442","Checking search products on static page","tests.test_search_products","Fri Aug 15 08:07:23 UTC 2025","passed","Fri Aug 15 08:07:27 UTC 2025","","test_search_products","",""
"","30572","Checking lower panel on cart","tests.test_lower_panel","Fri Aug 15 08:02:47 UTC 2025","passed","Fri Aug 15 08:03:18 UTC 2025","TestLowerPanel > TestLowerPanelRegression","test_lower_panel","",""
"","4321","Checking navbar on static pages","tests.test_navbar","Fri Aug 15 08:04:55 UTC 2025","passed","Fri Aug 15 08:05:00 UTC 2025","TestNavbar","test_navbar","",""
"","1907","Checking lower panel on static pages","tests.test_lower_panel","Fri Aug 15 08:02:07 UTC 2025","passed","Fri Aug 15 08:02:09 UTC 2025","TestLowerPanel","test_lower_panel","",""
"","3204","Checking chosen category on static pages","tests.test_chosen_category","Fri Aug 15 08:00:51 UTC 2025","passed","Fri Aug 15 08:00:54 UTC 2025","TestChosen","test_chosen_category","",""
"","1946","Checking scroll up on static pages","tests.test_scroll_up","Fri Aug 15 08:05:01 UTC 2025","passed","Fri Aug 15 08:05:03 UTC 2025","TestScrollUp","test_scroll_up","",""
"","3005","Checking chosen brand on static pages","tests.test_chosen_category","Fri Aug 15 08:00:39 UTC 2025","passed","Fri Aug 15 08:00:42 UTC 2025","TestChosen","test_chosen_category","",""
"","1810","Checking lower panel on static pages","tests.test_lower_panel","Fri Aug 15 08:02:40 UTC 2025","passed","Fri Aug 15 08:02:42 UTC 2025","TestLowerPanel","test_lower_panel","",""
"","3134","Checking navbar on static pages","tests.test_navbar","Fri Aug 15 08:03:18 UTC 2025","passed","Fri Aug 15 08:03:21 UTC 2025","TestNavbar","test_navbar","",""
"","1612","Checking lower panel on static pages","tests.test_lower_panel","Fri Aug 15 08:01:45 UTC 2025","passed","Fri Aug 15 08:01:47 UTC 2025","TestLowerPanel","test_lower_panel","",""
"","2633","Checking scroll up on static pages","tests.test_scroll_up","Fri Aug 15 08:05:32 UTC 2025","passed","Fri Aug 15 08:05:35 UTC 2025","TestScrollUp","test_scroll_up","",""
"","2982","Checking chosen category on static pages","tests.test_chosen_category","Fri Aug 15 07:59:29 UTC 2025","passed","Fri Aug 15 07:59:32 UTC 2025","TestChosen","test_chosen_category","",""
"","3452","Checking navbar on static pages","tests.test_navbar","Fri Aug 15 08:03:57 UTC 2025","passed","Fri Aug 15 08:04:00 UTC 2025","TestNavbar","test_navbar","",""
"","1432","Checking breadcrumb on static pages","tests.test_breadcrumb","Fri Aug 15 07:57:56 UTC 2025","passed","Fri Aug 15 07:57:58 UTC 2025","TestBreadcrumb","test_breadcrumb","",""
"","2195","Checking lower panel on static pages","tests.test_lower_panel","Fri Aug 15 08:01:36 UTC 2025","passed","Fri Aug 15 08:01:38 UTC 2025","TestLowerPanel","test_lower_panel","",""
"","3827","Checking navbar on static pages","tests.test_navbar","Fri Aug 15 08:04:25 UTC 2025","passed","Fri Aug 15 08:04:29 UTC 2025","TestNavbar","test_navbar","",""
"","3245","Checking breadcrumb on static pages","tests.test_breadcrumb","Fri Aug 15 07:58:10 UTC 2025","passed","Fri Aug 15 07:58:13 UTC 2025","TestBreadcrumb","test_breadcrumb","",""
"","2035","Checking breadcrumb on static pages","tests.test_breadcrumb","Fri Aug 15 07:58:43 UTC 2025","passed","Fri Aug 15 07:58:45 UTC 2025","TestBreadcrumb","test_breadcrumb","",""
"","2414","Checking lower panel on static pages","tests.test_lower_panel","Fri Aug 15 08:00:13 UTC 2025","passed","Fri Aug 15 08:00:15 UTC 2025","TestLowerPanel","test_lower_panel","",""
"","4506","Checking navbar on static pages","tests.test_navbar","Fri Aug 15 08:04:31 UTC 2025","passed","Fri Aug 15 08:04:36 UTC 2025","TestNavbar","test_navbar","",""
"","1796","Checking scroll up on static pages","tests.test_scroll_up","Fri Aug 15 08:06:08 UTC 2025","passed","Fri Aug 15 08:06:10 UTC 2025","TestScrollUp","test_scroll_up","",""
"","3566","Checking lower panel on static pages","tests.test_lower_panel","Fri Aug 15 08:01:57 UTC 2025","passed","Fri Aug 15 08:02:01 UTC 2025","TestLowerPanel","test_lower_panel","",""
"","3484","Checking chosen brand on static pages","tests.test_chosen_category","Fri Aug 15 08:01:06 UTC 2025","passed","Fri Aug 15 08:01:10 UTC 2025","TestChosen","test_chosen_category","",""
"","1385","Checking lower panel on static pages","tests.test_lower_panel","Fri Aug 15 08:01:27 UTC 2025","passed","Fri Aug 15 08:01:29 UTC 2025","TestLowerPanel","test_lower_panel","",""
"","3724","Checking login function","tests.test_authentication","Fri Aug 15 07:58:33 UTC 2025","passed","Fri Aug 15 07:58:36 UTC 2025","TestAuthentication","test_authentication","",""
"","4352","Checking scroll up on static pages","tests.test_scroll_up","Fri Aug 15 08:06:26 UTC 2025","passed","Fri Aug 15 08:06:30 UTC 2025","TestScrollUp","test_scroll_up","",""
"","2245","Checking chosen category on static pages","tests.test_chosen_category","Fri Aug 15 07:59:24 UTC 2025","passed","Fri Aug 15 07:59:27 UTC 2025","TestChosen","test_chosen_category","",""
"","2547","Checking navbar on static pages","tests.test_navbar","Fri Aug 15 08:03:31 UTC 2025","passed","Fri Aug 15 08:03:34 UTC 2025","TestNavbar","test_navbar","",""
"","1530","Checking chosen brand on static pages","tests.test_chosen_category","Fri Aug 15 07:59:45 UTC 2025","passed","Fri Aug 15 07:59:46 UTC 2025","TestChosen","test_chosen_category","",""
"","1573","Checking scroll up on static pages","tests.test_scroll_up","Fri Aug 15 08:05:50 UTC 2025","passed","Fri Aug 15 08:05:51 UTC 2025","TestScrollUp","test_scroll_up","",""
"","2550","Checking chosen brand on static pages","tests.test_chosen_category","Fri Aug 15 08:01:58 UTC 2025","passed","Fri Aug 15 08:02:01 UTC 2025","TestChosen","test_chosen_category","",""
"","1772","Checking brands on static pages","tests.test_brands","Fri Aug 15 07:58:52 UTC 2025","passed","Fri Aug 15 07:58:54 UTC 2025","","test_brands","",""
"","12571","Checking navbar on cart","tests.test_navbar","Fri Aug 15 08:05:13 UTC 2025","failed","Fri Aug 15 08:05:26 UTC 2025","TestNavbar > TestNavbarRegression","test_navbar","",""
"","2233","Checking lower panel on static pages","tests.test_lower_panel","Fri Aug 15 08:00:16 UTC 2025","passed","Fri Aug 15 08:00:19 UTC 2025","TestLowerPanel","test_lower_panel","",""
"","3194","Checking chosen brand on static pages","tests.test_chosen_category","Fri Aug 15 07:59:50 UTC 2025","passed","Fri Aug 15 07:59:54 UTC 2025","TestChosen","test_chosen_category","",""
"","2417","Checking navbar on static pages","tests.test_navbar","Fri Aug 15 08:03:21 UTC 2025","passed","Fri Aug 15 08:03:23 UTC 2025","TestNavbar","test_navbar","",""
"","1888","Checking breadcrumb on static pages","tests.test_breadcrumb","Fri Aug 15 07:59:05 UTC 2025","passed","Fri Aug 15 07:59:06 UTC 2025","TestBreadcrumb","test_breadcrumb","",""
"","3866","Checking lower panel on static pages","tests.test_lower_panel","Fri Aug 15 08:03:06 UTC 2025","passed","Fri Aug 15 08:03:10 UTC 2025","TestLowerPanel","test_lower_panel","",""
"","2238","Checking chosen brand on static pages","tests.test_chosen_category","Fri Aug 15 08:03:02 UTC 2025","passed","Fri Aug 15 08:03:05 UTC 2025","TestChosen","test_chosen_category","",""
"","1968","Checking lower panel on static pages","tests.test_lower_panel","Fri Aug 15 08:01:02 UTC 2025","passed","Fri Aug 15 08:01:04 UTC 2025","TestLowerPanel","test_lower_panel","",""
"","2182","Checking lower panel on static pages","tests.test_lower_panel","Fri Aug 15 08:02:44 UTC 2025","passed","Fri Aug 15 08:02:47 UTC 2025","TestLowerPanel","test_lower_panel","",""
"","2090","Checking lower panel on static pages","tests.test_lower_panel","Fri Aug 15 08:00:00 UTC 2025","passed","Fri Aug 15 08:00:02 UTC 2025","TestLowerPanel","test_lower_panel","",""
"","6165","Checking breadcrumb on cart page","tests.test_breadcrumb","Fri Aug 15 07:57:54 UTC 2025","passed","Fri Aug 15 07:58:00 UTC 2025","TestBreadcrumb","test_breadcrumb","",""
"","2448","Checking chosen brand on static pages","tests.test_chosen_category","Fri Aug 15 08:03:06 UTC 2025","passed","Fri Aug 15 08:03:08 UTC 2025","TestChosen","test_chosen_category","",""
"","24406","Checking navbar panel on signup page","tests.test_navbar","Fri Aug 15 08:04:48 UTC 2025","passed","Fri Aug 15 08:05:12 UTC 2025","TestNavbar > TestNavbarRegression","test_navbar","",""
"","4688","Checking chosen brand on static pages","tests.test_chosen_category","Fri Aug 15 08:00:14 UTC 2025","passed","Fri Aug 15 08:00:18 UTC 2025","TestChosen","test_chosen_category","",""
"","3141","Checking chosen brand on static pages","tests.test_chosen_category","Fri Aug 15 08:00:55 UTC 2025","passed","Fri Aug 15 08:00:59 UTC 2025","TestChosen","test_chosen_category","",""
"","2465","Checking navbar on static pages","tests.test_navbar","Fri Aug 15 08:03:32 UTC 2025","passed","Fri Aug 15 08:03:35 UTC 2025","TestNavbar","test_navbar","",""
"","2707","Checking navbar on static pages","tests.test_navbar","Fri Aug 15 08:03:34 UTC 2025","passed","Fri Aug 15 08:03:37 UTC 2025","TestNavbar","test_navbar","",""
"","1206","Checking breadcrumb on static pages","tests.test_breadcrumb","Fri Aug 15 07:59:20 UTC 2025","passed","Fri Aug 15 07:59:21 UTC 2025","TestBreadcrumb","test_breadcrumb","",""
"","1728","Checking lower panel on static pages","tests.test_lower_panel","Fri Aug 15 08:01:05 UTC 2025","passed","Fri Aug 15 08:01:07 UTC 2025","TestLowerPanel","test_lower_panel","",""
"","8380","Checking test cases page","tests.test_api_cases","Fri Aug 15 07:57:53 UTC 2025","failed","Fri Aug 15 07:58:01 UTC 2025","TestApiCases","test_api_cases","",""
"","3523","Checking scroll up on static pages","tests.test_scroll_up","Fri Aug 15 08:06:19 UTC 2025","passed","Fri Aug 15 08:06:23 UTC 2025","TestScrollUp","test_scroll_up","",""
"","2030","Checking scroll up on static pages","tests.test_scroll_up","Fri Aug 15 08:04:57 UTC 2025","passed","Fri Aug 15 08:04:59 UTC 2025","TestScrollUp","test_scroll_up","",""
"","3037","Checking chosen brand on static pages","tests.test_chosen_category","Fri Aug 15 08:00:44 UTC 2025","passed","Fri Aug 15 08:00:47 UTC 2025","TestChosen","test_chosen_category","",""
"","3694","Checking navbar on static pages","tests.test_navbar","Fri Aug 15 08:04:03 UTC 2025","passed","Fri Aug 15 08:04:06 UTC 2025","TestNavbar","test_navbar","",""
"","3111","Checking lower panel on static pages","tests.test_lower_panel","Fri Aug 15 08:01:50 UTC 2025","passed","Fri Aug 15 08:01:53 UTC 2025","TestLowerPanel","test_lower_panel","",""
"","4340","Checking recommended items on static page","tests.test_recommended_items","Fri Aug 15 08:04:39 UTC 2025","passed","Fri Aug 15 08:04:43 UTC 2025","","test_recommended_items","",""
"","2793","Checking lower panel on static pages","tests.test_lower_panel","Fri Aug 15 08:00:22 UTC 2025","passed","Fri Aug 15 08:00:25 UTC 2025","TestLowerPanel","test_lower_panel","",""
"","2138","Checking scroll up on static pages","tests.test_scroll_up","Fri Aug 15 08:06:20 UTC 2025","passed","Fri Aug 15 08:06:22 UTC 2025","TestScrollUp","test_scroll_up","",""
"","1335","Checking chosen brand on static pages","tests.test_chosen_category","Fri Aug 15 07:59:43 UTC 2025","passed","Fri Aug 15 07:59:44 UTC 2025","TestChosen","test_chosen_category","",""
"","3945","Checking category on static pages","tests.test_category","Fri Aug 15 07:58:43 UTC 2025","passed","Fri Aug 15 07:58:47 UTC 2025","","test_category","",""
"","24891","Checking breadcrumb on static pages","tests.test_breadcrumb","Fri Aug 15 07:59:29 UTC 2025","failed","Fri Aug 15 07:59:54 UTC 2025","TestBreadcrumb","test_breadcrumb","",""
"","4291","Checking scroll up on signup page","tests.test_scroll_up","Fri Aug 15 08:06:47 UTC 2025","passed","Fri Aug 15 08:06:51 UTC 2025","TestScrollUp > TestScrollUpRegression","test_scroll_up","",""
"","2418","Checking chosen category on static pages","tests.test_chosen_category","Fri Aug 15 07:59:21 UTC 2025","passed","Fri Aug 15 07:59:24 UTC 2025","TestChosen","test_chosen_category","",""
"","2776","Checking api testing page","tests.test_api_cases","Fri Aug 15 07:57:37 UTC 2025","passed","Fri Aug 15 07:57:40 UTC 2025","TestApiCases","test_api_cases","",""
"","1328","Checking breadcrumb on static pages","tests.test_breadcrumb","Fri Aug 15 07:59:55 UTC 2025","passed","Fri Aug 15 07:59:56 UTC 2025","TestBreadcrumb","test_breadcrumb","",""
"","2239","Checking scroll up on static pages","tests.test_scroll_up","Fri Aug 15 08:05:29 UTC 2025","passed","Fri Aug 15 08:05:31 UTC 2025","TestScrollUp","test_scroll_up","",""
"","8874","Checking scroll up on static pages","tests.test_scroll_up","Fri Aug 15 08:05:20 UTC 2025","passed","Fri Aug 15 08:05:29 UTC 2025","TestScrollUp","test_scroll_up","",""
"","1788","Checking lower panel on static pages","tests.test_lower_panel","Fri Aug 15 08:02:03 UTC 2025","passed","Fri Aug 15 08:02:05 UTC 2025","TestLowerPanel","test_lower_panel","",""
"","24870","Checking navbar on static pages","tests.test_navbar","Fri Aug 15 08:03:43 UTC 2025","failed","Fri Aug 15 08:04:07 UTC 2025","TestNavbar","test_navbar","",""
"","1026","Checking breadcrumb on static pages","tests.test_breadcrumb","Fri Aug 15 07:59:21 UTC 2025","passed","Fri Aug 15 07:59:22 UTC 2025","TestBreadcrumb","test_breadcrumb","",""
"","2149","Checking navbar on static pages","tests.test_navbar","Fri Aug 15 08:04:14 UTC 2025","passed","Fri Aug 15 08:04:16 UTC 2025","TestNavbar","test_navbar","",""
"","1986","Checking lower panel on static pages","tests.test_lower_panel","Fri Aug 15 08:00:10 UTC 2025","passed","Fri Aug 15 08:00:12 UTC 2025","TestLowerPanel","test_lower_panel","",""
"","1694","Checking breadcrumb on static pages","tests.test_breadcrumb","Fri Aug 15 07:57:51 UTC 2025","passed","Fri Aug 15 07:57:53 UTC 2025","TestBreadcrumb","test_breadcrumb","",""
"","1829","Checking lower panel on static pages","tests.test_lower_panel","Fri Aug 15 08:00:26 UTC 2025","passed","Fri Aug 15 08:00:28 UTC 2025","TestLowerPanel","test_lower_panel","",""
"","5649","Checking category on static pages","tests.test_category","Fri Aug 15 07:59:07 UTC 2025","passed","Fri Aug 15 07:59:12 UTC 2025","","test_category","",""
"","28278","Checking navbar logout and delete account","tests.test_navbar","Fri Aug 15 08:05:58 UTC 2025","passed","Fri Aug 15 08:06:27 UTC 2025","TestNavbar > TestNavbarRegression","test_navbar","",""
"","2203","Checking lower panel on static pages","tests.test_lower_panel","Fri Aug 15 08:01:41 UTC 2025","passed","Fri Aug 15 08:01:43 UTC 2025","TestLowerPanel","test_lower_panel","",""
"","1227","Checking breadcrumb on static pages","tests.test_breadcrumb","Fri Aug 15 07:59:24 UTC 2025","passed","Fri Aug 15 07:59:25 UTC 2025","TestBreadcrumb","test_breadcrumb","",""
"","2724","Checking category on static pages","tests.test_category","Fri Aug 15 07:58:52 UTC 2025","passed","Fri Aug 15 07:58:55 UTC 2025","","test_category","",""
"","5247","Checking carousel on static pages","tests.test_carousel","Fri Aug 15 07:58:25 UTC 2025","passed","Fri Aug 15 07:58:31 UTC 2025","","test_carousel","",""
"","4393","Checking breadcrumb on cart page","tests.test_breadcrumb","Fri Aug 15 07:57:43 UTC 2025","passed","Fri Aug 15 07:57:47 UTC 2025","TestBreadcrumb","test_breadcrumb","",""
"","4967","Checking chosen category on static pages","tests.test_chosen_category","Fri Aug 15 08:00:12 UTC 2025","passed","Fri Aug 15 08:00:16 UTC 2025","TestChosen","test_chosen_category","",""
"","2612","Checking scroll up on static pages","tests.test_scroll_up","Fri Aug 15 08:05:35 UTC 2025","passed","Fri Aug 15 08:05:38 UTC 2025","TestScrollUp","test_scroll_up","",""
"","4769","Checking brands on static pages","tests.test_brands","Fri Aug 15 07:58:56 UTC 2025","passed","Fri Aug 15 07:59:01 UTC 2025","","test_brands","",""
"","5999","Checking chosen category on static pages","tests.test_chosen_category","Fri Aug 15 08:00:30 UTC 2025","passed","Fri Aug 15 08:00:36 UTC 2025","TestChosen","test_chosen_category","",""
"","3126","Checking scroll up on static pages","tests.test_scroll_up","Fri Aug 15 08:06:40 UTC 2025","passed","Fri Aug 15 08:06:43 UTC 2025","TestScrollUp","test_scroll_up","",""
"","2513","Checking navbar on static pages","tests.test_navbar","Fri Aug 15 08:03:35 UTC 2025","passed","Fri Aug 15 08:03:38 UTC 2025","TestNavbar","test_navbar","",""
"","4258","Checking chosen brand on static pages","tests.test_chosen_category","Fri Aug 15 07:59:57 UTC 2025","passed","Fri Aug 15 08:00:02 UTC 2025","TestChosen","test_chosen_category","",""
"","3007","Checking navbar on static pages","tests.test_navbar","Fri Aug 15 08:03:41 UTC 2025","passed","Fri Aug 15 08:03:44 UTC 2025","TestNavbar","test_navbar","",""
"","1944","Checking breadcrumb on static pages","tests.test_breadcrumb","Fri Aug 15 07:58:54 UTC 2025","passed","Fri Aug 15 07:58:56 UTC 2025","TestBreadcrumb","test_breadcrumb","",""
"","3668","Checking chosen category on static pages","tests.test_chosen_category","Fri Aug 15 08:00:45 UTC 2025","passed","Fri Aug 15 08:00:49 UTC 2025","TestChosen","test_chosen_category","",""
"","1052","Checking breadcrumb on static pages","tests.test_breadcrumb","Fri Aug 15 07:57:39 UTC 2025","passed","Fri Aug 15 07:57:41 UTC 2025","TestBreadcrumb","test_breadcrumb","",""
"","3739","Checking navbar on static pages","tests.test_navbar","Fri Aug 15 08:04:02 UTC 2025","passed","Fri Aug 15 08:04:06 UTC 2025","TestNavbar","test_navbar","",""
"","4191","Checking chosen brand on static pages","tests.test_chosen_category","Fri Aug 15 08:00:05 UTC 2025","passed","Fri Aug 15 08:00:10 UTC 2025","TestChosen","test_chosen_category","",""
"","50095","Checking chosen category on static pages","tests.test_chosen_category","Fri Aug 15 08:00:57 UTC 2025","broken","Fri Aug 15 08:01:47 UTC 2025","TestChosen","test_chosen_category","",""
"","2364","Checking chosen category on static pages","tests.test_chosen_category","Fri Aug 15 07:59:22 UTC 2025","passed","Fri Aug 15 07:59:25 UTC 2025","TestChosen","test_chosen_category","",""
"","3007","Checking navbar on static pages","tests.test_navbar","Fri Aug 15 08:03:51 UTC 2025","passed","Fri Aug 15 08:03:54 UTC 2025","TestNavbar","test_navbar","",""
"","2735","Checking scroll up on static pages","tests.test_scroll_up","Fri Aug 15 08:05:32 UTC 2025","passed","Fri Aug 15 08:05:34 UTC 2025","TestScrollUp","test_scroll_up","",""
"","1973","Checking lower panel on static pages","tests.test_lower_panel","Fri Aug 15 08:00:05 UTC 2025","passed","Fri Aug 15 08:00:07 UTC 2025","TestLowerPanel","test_lower_panel","",""
