"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","11260","Checking scroll up on cart","tests.test_scroll_up","Fri Aug 15 07:24:43 UTC 2025","passed","Fri Aug 15 07:24:54 UTC 2025","TestScrollUp > TestScrollUpRegression","test_scroll_up","",""
"","1497","Checking navbar on static pages","tests.test_navbar","Fri Aug 15 07:22:06 UTC 2025","passed","Fri Aug 15 07:22:07 UTC 2025","TestNavbar","test_navbar","",""
"","2576","Checking chosen category on static pages","tests.test_chosen_category","Fri Aug 15 07:17:17 UTC 2025","passed","Fri Aug 15 07:17:19 UTC 2025","TestChosen","test_chosen_category","",""
"","2462","Checking navbar on static pages","tests.test_navbar","Fri Aug 15 07:22:25 UTC 2025","passed","Fri Aug 15 07:22:27 UTC 2025","TestNavbar","test_navbar","",""
"","1663","Checking breadcrumb on static pages","tests.test_breadcrumb","Fri Aug 15 07:15:54 UTC 2025","passed","Fri Aug 15 07:15:56 UTC 2025","TestBreadcrumb","test_breadcrumb","",""
"","2355","Checking lower panel on static pages","tests.test_lower_panel","Fri Aug 15 07:18:35 UTC 2025","passed","Fri Aug 15 07:18:37 UTC 2025","TestLowerPanel","test_lower_panel","",""
"","2099","Checking chosen category on static pages","tests.test_chosen_category","Fri Aug 15 07:17:20 UTC 2025","passed","Fri Aug 15 07:17:22 UTC 2025","TestChosen","test_chosen_category","",""
"","2521","Checking brands on static pages","tests.test_brands","Fri Aug 15 07:16:38 UTC 2025","passed","Fri Aug 15 07:16:40 UTC 2025","","test_brands","",""
"","4828","Checking navbar on static pages","tests.test_navbar","Fri Aug 15 07:21:34 UTC 2025","passed","Fri Aug 15 07:21:39 UTC 2025","TestNavbar","test_navbar","",""
"","1487","Checking lower panel on static pages","tests.test_lower_panel","Fri Aug 15 07:18:15 UTC 2025","passed","Fri Aug 15 07:18:17 UTC 2025","TestLowerPanel","test_lower_panel","",""
"","1841","Checking chosen brand on static pages","tests.test_chosen_category","Fri Aug 15 07:20:10 UTC 2025","passed","Fri Aug 15 07:20:12 UTC 2025","TestChosen","test_chosen_category","",""
"","6326","Checking breadcrumb on cart page","tests.test_breadcrumb","Fri Aug 15 07:15:56 UTC 2025","passed","Fri Aug 15 07:16:03 UTC 2025","TestBreadcrumb","test_breadcrumb","",""
"","2437","Checking navbar on static pages","tests.test_navbar","Fri Aug 15 07:21:56 UTC 2025","passed","Fri Aug 15 07:21:58 UTC 2025","TestNavbar","test_navbar","",""
"","5314","Checking carousel on static pages","tests.test_carousel","Fri Aug 15 07:16:17 UTC 2025","passed","Fri Aug 15 07:16:22 UTC 2025","","test_carousel","",""
"","2650","Checking chosen category on static pages","tests.test_chosen_category","Fri Aug 15 07:17:00 UTC 2025","passed","Fri Aug 15 07:17:02 UTC 2025","TestChosen","test_chosen_category","",""
"","3907","Checking navbar on static pages","tests.test_navbar","Fri Aug 15 07:22:23 UTC 2025","passed","Fri Aug 15 07:22:27 UTC 2025","TestNavbar","test_navbar","",""
"","1729","Checking navbar on static pages","tests.test_navbar","Fri Aug 15 07:21:02 UTC 2025","passed","Fri Aug 15 07:21:03 UTC 2025","TestNavbar","test_navbar","",""
"","4674","Checking chosen category on static pages","tests.test_chosen_category","Fri Aug 15 07:18:51 UTC 2025","passed","Fri Aug 15 07:18:55 UTC 2025","TestChosen","test_chosen_category","",""
"","3543","Checking navbar on static pages","tests.test_navbar","Fri Aug 15 07:21:21 UTC 2025","passed","Fri Aug 15 07:21:25 UTC 2025","TestNavbar","test_navbar","",""
"","3556","Checking scroll up on static pages","tests.test_scroll_up","Fri Aug 15 07:24:33 UTC 2025","passed","Fri Aug 15 07:24:37 UTC 2025","TestScrollUp","test_scroll_up","",""
"","24995","Checking scroll up on cart","tests.test_scroll_up","Fri Aug 15 07:24:53 UTC 2025","failed","Fri Aug 15 07:25:18 UTC 2025","TestScrollUp > TestScrollUpRegression","test_scroll_up","",""
"","5985","Checking navbar on static pages","tests.test_navbar","Fri Aug 15 07:21:59 UTC 2025","passed","Fri Aug 15 07:22:05 UTC 2025","TestNavbar","test_navbar","",""
"","1068","Checking scroll up on static pages","tests.test_scroll_up","Fri Aug 15 07:22:57 UTC 2025","passed","Fri Aug 15 07:22:58 UTC 2025","TestScrollUp","test_scroll_up","",""
"","1416","Checking lower panel on static pages","tests.test_lower_panel","Fri Aug 15 07:18:01 UTC 2025","passed","Fri Aug 15 07:18:02 UTC 2025","TestLowerPanel","test_lower_panel","",""
"","2782","Checking navbar on static pages","tests.test_navbar","Fri Aug 15 07:21:04 UTC 2025","passed","Fri Aug 15 07:21:07 UTC 2025","TestNavbar","test_navbar","",""
"","3362","Checking scroll up on static pages","tests.test_scroll_up","Fri Aug 15 07:23:29 UTC 2025","passed","Fri Aug 15 07:23:32 UTC 2025","TestScrollUp","test_scroll_up","",""
"","4174","Checking lower panel on static pages","tests.test_lower_panel","Fri Aug 15 07:19:09 UTC 2025","passed","Fri Aug 15 07:19:14 UTC 2025","TestLowerPanel","test_lower_panel","",""
"","2122","Checking navbar on static pages","tests.test_navbar","Fri Aug 15 07:22:22 UTC 2025","passed","Fri Aug 15 07:22:24 UTC 2025","TestNavbar","test_navbar","",""
"","2716","Checking scroll up on static pages","tests.test_scroll_up","Fri Aug 15 07:23:29 UTC 2025","passed","Fri Aug 15 07:23:32 UTC 2025","TestScrollUp","test_scroll_up","",""
"","1258","Checking breadcrumb on static pages","tests.test_breadcrumb","Fri Aug 15 07:15:34 UTC 2025","passed","Fri Aug 15 07:15:35 UTC 2025","TestBreadcrumb","test_breadcrumb","",""
"","4209","Checking scroll up on static pages","tests.test_scroll_up","Fri Aug 15 07:23:11 UTC 2025","passed","Fri Aug 15 07:23:15 UTC 2025","TestScrollUp","test_scroll_up","",""
"","4203","Checking chosen category on static pages","tests.test_chosen_category","Fri Aug 15 07:19:00 UTC 2025","passed","Fri Aug 15 07:19:04 UTC 2025","TestChosen","test_chosen_category","",""
"","1975","Checking chosen brand on static pages","tests.test_chosen_category","Fri Aug 15 07:20:37 UTC 2025","passed","Fri Aug 15 07:20:39 UTC 2025","TestChosen","test_chosen_category","",""
"","1853","Checking lower panel on static pages","tests.test_lower_panel","Fri Aug 15 07:17:52 UTC 2025","passed","Fri Aug 15 07:17:54 UTC 2025","TestLowerPanel","test_lower_panel","",""
"","3057","Checking lower panel on static pages","tests.test_lower_panel","Fri Aug 15 07:18:19 UTC 2025","passed","Fri Aug 15 07:18:22 UTC 2025","TestLowerPanel","test_lower_panel","",""
"","3808","Checking scroll up on static pages","tests.test_scroll_up","Fri Aug 15 07:23:36 UTC 2025","passed","Fri Aug 15 07:23:40 UTC 2025","TestScrollUp","test_scroll_up","",""
"","1695","Checking lower panel on static pages","tests.test_lower_panel","Fri Aug 15 07:17:56 UTC 2025","passed","Fri Aug 15 07:17:58 UTC 2025","TestLowerPanel","test_lower_panel","",""
"","2670","Checking scroll up on static pages","tests.test_scroll_up","Fri Aug 15 07:23:25 UTC 2025","passed","Fri Aug 15 07:23:28 UTC 2025","TestScrollUp","test_scroll_up","",""
"","2102","Checking chosen category on static pages","tests.test_chosen_category","Fri Aug 15 07:17:38 UTC 2025","passed","Fri Aug 15 07:17:40 UTC 2025","TestChosen","test_chosen_category","",""
"","772","Checking scroll up on static pages","tests.test_scroll_up","Fri Aug 15 07:22:53 UTC 2025","passed","Fri Aug 15 07:22:54 UTC 2025","TestScrollUp","test_scroll_up","",""
"","2231","Checking lower panel on static pages","tests.test_lower_panel","Fri Aug 15 07:19:41 UTC 2025","passed","Fri Aug 15 07:19:43 UTC 2025","TestLowerPanel","test_lower_panel","",""
"","4889","Checking lower panel on static pages","tests.test_lower_panel","Fri Aug 15 07:18:26 UTC 2025","passed","Fri Aug 15 07:18:31 UTC 2025","TestLowerPanel","test_lower_panel","",""
"","2055","Checking breadcrumb on static pages","tests.test_breadcrumb","Fri Aug 15 07:16:09 UTC 2025","passed","Fri Aug 15 07:16:11 UTC 2025","TestBreadcrumb","test_breadcrumb","",""
"","3340","Checking lower panel on static pages","tests.test_lower_panel","Fri Aug 15 07:20:29 UTC 2025","passed","Fri Aug 15 07:20:32 UTC 2025","TestLowerPanel","test_lower_panel","",""
"","856","Checking breadcrumb on static pages","tests.test_breadcrumb","Fri Aug 15 07:17:16 UTC 2025","passed","Fri Aug 15 07:17:17 UTC 2025","TestBreadcrumb","test_breadcrumb","",""
"","4662","Checking chosen category on static pages","tests.test_chosen_category","Fri Aug 15 07:19:27 UTC 2025","passed","Fri Aug 15 07:19:32 UTC 2025","TestChosen","test_chosen_category","",""
"","1905","Checking breadcrumb on static pages","tests.test_breadcrumb","Fri Aug 15 07:16:26 UTC 2025","passed","Fri Aug 15 07:16:27 UTC 2025","TestBreadcrumb","test_breadcrumb","",""
"","15648","Checking navbar on cart","tests.test_navbar","Fri Aug 15 07:22:55 UTC 2025","passed","Fri Aug 15 07:23:11 UTC 2025","TestNavbar > TestNavbarRegression","test_navbar","",""
"","3336","Checking scroll up on static pages","tests.test_scroll_up","Fri Aug 15 07:24:05 UTC 2025","passed","Fri Aug 15 07:24:08 UTC 2025","TestScrollUp","test_scroll_up","",""
"","3288","Checking scroll up on static pages","tests.test_scroll_up","Fri Aug 15 07:24:11 UTC 2025","passed","Fri Aug 15 07:24:14 UTC 2025","TestScrollUp","test_scroll_up","",""
"","1862","Checking lower panel on static pages","tests.test_lower_panel","Fri Aug 15 07:18:05 UTC 2025","passed","Fri Aug 15 07:18:06 UTC 2025","TestLowerPanel","test_lower_panel","",""
"","2332","Checking navbar on static pages","tests.test_navbar","Fri Aug 15 07:22:14 UTC 2025","passed","Fri Aug 15 07:22:16 UTC 2025","TestNavbar","test_navbar","",""
"","987","Checking breadcrumb on static pages","tests.test_breadcrumb","Fri Aug 15 07:15:40 UTC 2025","passed","Fri Aug 15 07:15:41 UTC 2025","TestBreadcrumb","test_breadcrumb","",""
"","2478","Checking chosen category on static pages","tests.test_chosen_category","Fri Aug 15 07:17:14 UTC 2025","passed","Fri Aug 15 07:17:16 UTC 2025","TestChosen","test_chosen_category","",""
"","8099","Checking carousel on static pages","tests.test_carousel","Fri Aug 15 07:16:25 UTC 2025","failed","Fri Aug 15 07:16:33 UTC 2025","","test_carousel","",""
"","3014","Checking navbar on static pages","tests.test_navbar","Fri Aug 15 07:22:08 UTC 2025","passed","Fri Aug 15 07:22:11 UTC 2025","TestNavbar","test_navbar","",""
"","1656","Checking chosen brand on static pages","tests.test_chosen_category","Fri Aug 15 07:20:21 UTC 2025","passed","Fri Aug 15 07:20:22 UTC 2025","TestChosen","test_chosen_category","",""
"","1311","Checking breadcrumb on static pages","tests.test_breadcrumb","Fri Aug 15 07:15:44 UTC 2025","passed","Fri Aug 15 07:15:45 UTC 2025","TestBreadcrumb","test_breadcrumb","",""
"","5545","Checking navbar on static pages","tests.test_navbar","Fri Aug 15 07:21:24 UTC 2025","passed","Fri Aug 15 07:21:30 UTC 2025","TestNavbar","test_navbar","",""
"","4563","Checking navbar on static pages","tests.test_navbar","Fri Aug 15 07:22:15 UTC 2025","passed","Fri Aug 15 07:22:20 UTC 2025","TestNavbar","test_navbar","",""
"","2036","Checking breadcrumb on static pages","tests.test_breadcrumb","Fri Aug 15 07:15:31 UTC 2025","passed","Fri Aug 15 07:15:33 UTC 2025","TestBreadcrumb","test_breadcrumb","",""
"","4588","Checking login function","tests.test_authentication","Fri Aug 15 07:16:31 UTC 2025","passed","Fri Aug 15 07:16:35 UTC 2025","TestAuthentication","test_authentication","",""
"","3746","Checking navbar on static pages","tests.test_navbar","Fri Aug 15 07:20:57 UTC 2025","passed","Fri Aug 15 07:21:01 UTC 2025","TestNavbar","test_navbar","",""
"","2762","Checking navbar on static pages","tests.test_navbar","Fri Aug 15 07:20:56 UTC 2025","passed","Fri Aug 15 07:20:58 UTC 2025","TestNavbar","test_navbar","",""
"","1601","Checking lower panel on static pages","tests.test_lower_panel","Fri Aug 15 07:17:54 UTC 2025","passed","Fri Aug 15 07:17:56 UTC 2025","TestLowerPanel","test_lower_panel","",""
"","1764","Checking navbar on static pages","tests.test_navbar","Fri Aug 15 07:22:20 UTC 2025","passed","Fri Aug 15 07:22:21 UTC 2025","TestNavbar","test_navbar","",""
"","4379","Checking category on static pages","tests.test_category","Fri Aug 15 07:17:11 UTC 2025","passed","Fri Aug 15 07:17:15 UTC 2025","","test_category","",""
"","4526","Checking recommended items on static page","tests.test_recommended_items","Fri Aug 15 07:22:32 UTC 2025","passed","Fri Aug 15 07:22:37 UTC 2025","","test_recommended_items","",""
"","5138","Checking navbar on static pages","tests.test_navbar","Fri Aug 15 07:21:04 UTC 2025","passed","Fri Aug 15 07:21:09 UTC 2025","TestNavbar","test_navbar","",""
"","1516","Checking brands on static pages","tests.test_brands","Fri Aug 15 07:16:44 UTC 2025","passed","Fri Aug 15 07:16:46 UTC 2025","","test_brands","",""
"","2356","Checking navbar on static pages","tests.test_navbar","Fri Aug 15 07:20:47 UTC 2025","passed","Fri Aug 15 07:20:49 UTC 2025","TestNavbar","test_navbar","",""
"","2944","Checking chosen brand on static pages","tests.test_chosen_category","Fri Aug 15 07:18:04 UTC 2025","passed","Fri Aug 15 07:18:07 UTC 2025","TestChosen","test_chosen_category","",""
"","2269","Checking scroll up on static pages","tests.test_scroll_up","Fri Aug 15 07:23:59 UTC 2025","passed","Fri Aug 15 07:24:01 UTC 2025","TestScrollUp","test_scroll_up","",""
"","1293","Checking breadcrumb on static pages","tests.test_breadcrumb","Fri Aug 15 07:15:36 UTC 2025","passed","Fri Aug 15 07:15:37 UTC 2025","TestBreadcrumb","test_breadcrumb","",""
"","2248","Checking breadcrumb on static pages","tests.test_breadcrumb","Fri Aug 15 07:16:40 UTC 2025","passed","Fri Aug 15 07:16:42 UTC 2025","TestBreadcrumb","test_breadcrumb","",""
"","1545","Checking lower panel on static pages","tests.test_lower_panel","Fri Aug 15 07:18:08 UTC 2025","passed","Fri Aug 15 07:18:10 UTC 2025","TestLowerPanel","test_lower_panel","",""
"","1033","Checking lower panel on static pages","tests.test_lower_panel","Fri Aug 15 07:18:12 UTC 2025","passed","Fri Aug 15 07:18:13 UTC 2025","TestLowerPanel","test_lower_panel","",""
"","2886","Checking login function","tests.test_authentication","Fri Aug 15 07:16:26 UTC 2025","passed","Fri Aug 15 07:16:29 UTC 2025","TestAuthentication","test_authentication","",""
"","22158","Checking api testing page","tests.test_api_cases","Fri Aug 15 07:15:09 UTC 2025","passed","Fri Aug 15 07:15:31 UTC 2025","TestApiCases","test_api_cases","",""
"","1278","Checking scroll up on static pages","tests.test_scroll_up","Fri Aug 15 07:23:01 UTC 2025","passed","Fri Aug 15 07:23:03 UTC 2025","TestScrollUp","test_scroll_up","",""
"","2564","Checking chosen category on static pages","tests.test_chosen_category","Fri Aug 15 07:17:17 UTC 2025","passed","Fri Aug 15 07:17:19 UTC 2025","TestChosen","test_chosen_category","",""
"","2288","Checking chosen brand on static pages","tests.test_chosen_category","Fri Aug 15 07:20:34 UTC 2025","passed","Fri Aug 15 07:20:36 UTC 2025","TestChosen","test_chosen_category","",""
"","3135","Checking scroll up on static pages","tests.test_scroll_up","Fri Aug 15 07:24:28 UTC 2025","passed","Fri Aug 15 07:24:31 UTC 2025","TestScrollUp","test_scroll_up","",""
"","3116","Checking scroll up on static pages","tests.test_scroll_up","Fri Aug 15 07:23:43 UTC 2025","passed","Fri Aug 15 07:23:46 UTC 2025","TestScrollUp","test_scroll_up","",""
"","3986","Checking lower panel on static pages","tests.test_lower_panel","Fri Aug 15 07:20:14 UTC 2025","passed","Fri Aug 15 07:20:18 UTC 2025","TestLowerPanel","test_lower_panel","",""
"","1736","Checking breadcrumb on static pages","tests.test_breadcrumb","Fri Aug 15 07:16:04 UTC 2025","passed","Fri Aug 15 07:16:06 UTC 2025","TestBreadcrumb","test_breadcrumb","",""
"","4194","Checking contact us page","tests.test_contact_us","Fri Aug 15 07:19:25 UTC 2025","passed","Fri Aug 15 07:19:29 UTC 2025","","test_contact_us","",""
"","2016","Checking scroll up on static pages","tests.test_scroll_up","Fri Aug 15 07:23:18 UTC 2025","passed","Fri Aug 15 07:23:20 UTC 2025","TestScrollUp","test_scroll_up","",""
"","7401","Checking breadcrumb on cart page","tests.test_breadcrumb","Fri Aug 15 07:16:07 UTC 2025","passed","Fri Aug 15 07:16:15 UTC 2025","TestBreadcrumb","test_breadcrumb","",""
"","4281","Checking lower panel on static pages","tests.test_lower_panel","Fri Aug 15 07:19:17 UTC 2025","passed","Fri Aug 15 07:19:21 UTC 2025","TestLowerPanel","test_lower_panel","",""
"","2289","Checking chosen brand on static pages","tests.test_chosen_category","Fri Aug 15 07:17:26 UTC 2025","passed","Fri Aug 15 07:17:28 UTC 2025","TestChosen","test_chosen_category","",""
"","2589","Checking chosen category on static pages","tests.test_chosen_category","Fri Aug 15 07:17:10 UTC 2025","passed","Fri Aug 15 07:17:13 UTC 2025","TestChosen","test_chosen_category","",""
"","1609","Checking breadcrumb on static pages","tests.test_breadcrumb","Fri Aug 15 07:15:49 UTC 2025","passed","Fri Aug 15 07:15:50 UTC 2025","TestBreadcrumb","test_breadcrumb","",""
"","1713","Checking chosen brand on static pages","tests.test_chosen_category","Fri Aug 15 07:20:18 UTC 2025","passed","Fri Aug 15 07:20:20 UTC 2025","TestChosen","test_chosen_category","",""
"","1416","Checking lower panel on static pages","tests.test_lower_panel","Fri Aug 15 07:17:45 UTC 2025","passed","Fri Aug 15 07:17:46 UTC 2025","TestLowerPanel","test_lower_panel","",""
"","7009","Checking category on static pages","tests.test_category","Fri Aug 15 07:16:50 UTC 2025","passed","Fri Aug 15 07:16:57 UTC 2025","","test_category","",""
"","2527","Checking scroll up on static pages","tests.test_scroll_up","Fri Aug 15 07:22:54 UTC 2025","passed","Fri Aug 15 07:22:56 UTC 2025","TestScrollUp","test_scroll_up","",""
"","3433","Checking scroll up on static pages","tests.test_scroll_up","Fri Aug 15 07:23:37 UTC 2025","passed","Fri Aug 15 07:23:41 UTC 2025","TestScrollUp","test_scroll_up","",""
"","4588","Checking navbar on static pages","tests.test_navbar","Fri Aug 15 07:22:00 UTC 2025","passed","Fri Aug 15 07:22:04 UTC 2025","TestNavbar","test_navbar","",""
"","5209","Checking chosen category on static pages","tests.test_chosen_category","Fri Aug 15 07:19:18 UTC 2025","passed","Fri Aug 15 07:19:23 UTC 2025","TestChosen","test_chosen_category","",""
"","2770","Checking category on static pages","tests.test_category","Fri Aug 15 07:16:44 UTC 2025","passed","Fri Aug 15 07:16:47 UTC 2025","","test_category","",""
"","4766","Checking breadcrumb on cart page","tests.test_breadcrumb","Fri Aug 15 07:15:36 UTC 2025","passed","Fri Aug 15 07:15:41 UTC 2025","TestBreadcrumb","test_breadcrumb","",""
"","4416","Checking category on static pages","tests.test_category","Fri Aug 15 07:16:35 UTC 2025","passed","Fri Aug 15 07:16:39 UTC 2025","","test_category","",""
"","3577","Checking chosen brand on static pages","tests.test_chosen_category","Fri Aug 15 07:18:38 UTC 2025","passed","Fri Aug 15 07:18:41 UTC 2025","TestChosen","test_chosen_category","",""
"","3335","Checking brands on static pages","tests.test_brands","Fri Aug 15 07:17:05 UTC 2025","passed","Fri Aug 15 07:17:08 UTC 2025","","test_brands","",""
"","5246","Checking chosen brand on static pages","tests.test_chosen_category","Fri Aug 15 07:19:18 UTC 2025","passed","Fri Aug 15 07:19:24 UTC 2025","TestChosen","test_chosen_category","",""
"","6269","Checking category on static pages","tests.test_category","Fri Aug 15 07:17:01 UTC 2025","passed","Fri Aug 15 07:17:07 UTC 2025","","test_category","",""
"","1557","Checking lower panel on static pages","tests.test_lower_panel","Fri Aug 15 07:18:03 UTC 2025","passed","Fri Aug 15 07:18:04 UTC 2025","TestLowerPanel","test_lower_panel","",""
"","2103","Checking chosen brand on static pages","tests.test_chosen_category","Fri Aug 15 07:20:23 UTC 2025","passed","Fri Aug 15 07:20:25 UTC 2025","TestChosen","test_chosen_category","",""
"","2860","Checking breadcrumb on cart page","tests.test_breadcrumb","Fri Aug 15 07:15:41 UTC 2025","passed","Fri Aug 15 07:15:44 UTC 2025","TestBreadcrumb","test_breadcrumb","",""
"","3856","Checking scroll up on static pages","tests.test_scroll_up","Fri Aug 15 07:23:52 UTC 2025","passed","Fri Aug 15 07:23:55 UTC 2025","TestScrollUp","test_scroll_up","",""
"","2307","Checking test cases page","tests.test_api_cases","Fri Aug 15 07:15:47 UTC 2025","passed","Fri Aug 15 07:15:49 UTC 2025","TestApiCases","test_api_cases","",""
"","2032","Checking breadcrumb on static pages","tests.test_breadcrumb","Fri Aug 15 07:16:51 UTC 2025","passed","Fri Aug 15 07:16:53 UTC 2025","TestBreadcrumb","test_breadcrumb","",""
"","7368","Checking chosen category on static pages","tests.test_chosen_category","Fri Aug 15 07:19:57 UTC 2025","failed","Fri Aug 15 07:20:04 UTC 2025","TestChosen","test_chosen_category","",""
"","4985","Checking chosen category on static pages","tests.test_chosen_category","Fri Aug 15 07:17:22 UTC 2025","passed","Fri Aug 15 07:17:27 UTC 2025","TestChosen","test_chosen_category","",""
"","2729","Checking brands on static pages","tests.test_brands","Fri Aug 15 07:16:41 UTC 2025","passed","Fri Aug 15 07:16:43 UTC 2025","","test_brands","",""
